,source,target,test_case,sLabel,tLabel,stLabSim,stLabEmbSim,stLabEmbWDSim,sLabelNS,tLabelNS,stLabNSSim,stLabNSEmbSim,stLabNSEmbWDSim,sDRLabel,tDRLabel,stDRLabSim,stDRLabEmbSim,stDRLabEmbWDSim,sDRLabelNS,tDRLabelNS,stDRLabNSSim,stDRLabNSEmbSim,stDRLabNSEmbWDSim
180,http://conference#is_a_full_paper_submission_date,http://sigkdd#End_of_conference,conference-sigkdd,is a full paper submission date,end of conference,5.109089028063325e-12,0.6250169,0.10947250963508537,full paper submission date,end conference,2.7894680928689246e-10,0.8244769,0.6227226714886993,important dates is a full paper submission date,conference end of conference,1.1548224173015786e-17,0.75770706,0.17722152971589017,important dates full paper submission date,conference end conference,6.305116760146989e-16,0.8768129,0.6631014993073889
181,http://conference#is_a_full_paper_submission_date,http://sigkdd#Name,conference-sigkdd,is a full paper submission date,name,6.914400106940203e-13,0.5497227,0.11661897835914849,full paper submission date,name,1.026187963170189e-10,0.70137745,0.5856022453644476,important dates is a full paper submission date,person name,3.1391327920480296e-17,0.75158393,0.1941210800040359,important dates full paper submission date,person name,4.658886145103398e-15,0.85144144,0.6607875450503361
182,http://conference#is_a_full_paper_submission_date,http://sigkdd#Name_of_conference,conference-sigkdd,is a full paper submission date,name of conference,5.109089028063325e-12,0.6646963,0.1157631578786706,full paper submission date,name conference,7.582560427911907e-10,0.8703437,0.6771620543521006,important dates is a full paper submission date,conference name of conference,3.1391327920480296e-17,0.78685373,0.1856207291406061,important dates full paper submission date,conference name conference,4.658886145103398e-15,0.90316665,0.7053315571106463
183,http://conference#is_a_full_paper_submission_date,http://sigkdd#Name_of_sponsor,conference-sigkdd,is a full paper submission date,name of sponsor,1.3887943864964021e-11,0.6554984,0.11155887660485164,full paper submission date,name sponsor,2.061153622438558e-09,0.8225787,0.64060933706441,important dates is a full paper submission date,sponzor name of sponsor,2.3195228302435696e-16,0.77442014,0.17713238992859565,important dates full paper submission date,sponzor name sponsor,1.2664165549094176e-14,0.878759,0.6626568083064306
184,http://conference#is_a_full_paper_submission_date,http://sigkdd#Nation,conference-sigkdd,is a full paper submission date,nation,1.8795288165390832e-12,0.56907135,0.12072363723498974,full paper submission date,nation,2.7894680928689246e-10,0.75465715,0.6300871459667707,important dates is a full paper submission date,person nation,3.1391327920480296e-17,0.73410463,0.19363488528641248,important dates full paper submission date,person nation,4.658886145103398e-15,0.8446029,0.6703235779951838
185,http://conference#is_a_full_paper_submission_date,http://sigkdd#Price,conference-sigkdd,is a full paper submission date,price,1.8795288165390832e-12,0.51892215,0.11008489523740074,full paper submission date,price,2.7894680928689246e-10,0.73021066,0.6096760210234399,important dates is a full paper submission date,registration fee price,2.3195228302435696e-16,0.6634734,0.1536506139255832,important dates full paper submission date,registration fee price,4.658886145103398e-15,0.78914076,0.5286600174213841
186,http://conference#is_a_full_paper_submission_date,http://sigkdd#Start_of_conference,conference-sigkdd,is a full paper submission date,start of conference,1.3887943864964021e-11,0.6668326,0.11934806572390072,full paper submission date,start conference,2.7894680928689246e-10,0.87398696,0.7088594657633666,important dates is a full paper submission date,conference start of conference,3.1391327920480296e-17,0.78516144,0.18908157893505215,important dates full paper submission date,conference start conference,6.305116760146989e-16,0.89850044,0.722920133874335
187,http://conference#is_a_starting_date,http://sigkdd#City_of_conference,conference-sigkdd,is a starting date,city of conference,1.1253517471925912e-07,0.44655073,0.05369238232610602,starting date,city conference,6.14421235332821e-06,0.7881626,0.6550783546377247,important dates is a starting date,conference city of conference,1.8795288165390832e-12,0.6711204,0.1254697597153601,important dates starting date,conference city conference,1.3887943864964021e-11,0.8455828,0.6877504982663529
188,http://conference#is_a_starting_date,http://sigkdd#Currency,conference-sigkdd,is a starting date,currency,1.1253517471925912e-07,0.36845407,0.050520993014429534,starting date,currency,1.670170079024566e-05,0.77128106,0.6928936753839087,important dates is a starting date,registration fee currency,6.914400106940203e-13,0.60150695,0.10564825325943211,important dates starting date,registration fee currency,3.775134544279098e-11,0.80008805,0.5618141165230025
189,http://conference#is_a_starting_date,http://sigkdd#Date,conference-sigkdd,is a starting date,date,8.315287191035679e-07,0.37058166,0.0508127300424713,starting date,date,0.00012340980408667956,0.8983674,0.8070637819798807,important dates is a starting date,deadline date,3.775134544279098e-11,0.64427805,0.1346927130987805,important dates starting date,deadline date,5.602796437537268e-09,0.9344868,0.8435936723428549
190,http://conference#is_a_starting_date,http://sigkdd#E-mail,conference-sigkdd,is a starting date,e mail,3.059023205018258e-07,0.1233254,0.005979193965222467,starting date,e mail,1.670170079024566e-05,0.06672919,0.005782626611102748,important dates is a starting date,person e mail,5.109089028063325e-12,0.3771036,0.0297636952550372,important dates starting date,person e mail,7.582560427911907e-10,0.27491343,0.02845054914755396
191,http://conference#is_a_starting_date,http://sigkdd#End_of_conference,conference-sigkdd,is a starting date,end of conference,1.1253517471925912e-07,0.45052278,0.05219205545866953,starting date,end conference,6.14421235332821e-06,0.81542504,0.6433430561003307,important dates is a starting date,conference end of conference,6.914400106940203e-13,0.6759019,0.12333220356782203,important dates starting date,conference end conference,1.3887943864964021e-11,0.8585061,0.6738361204442626
192,http://conference#is_a_starting_date,http://sigkdd#Name,conference-sigkdd,is a starting date,name,3.059023205018258e-07,0.3866918,0.05302169958199467,starting date,name,4.5399929762484854e-05,0.67662984,0.6078620984353111,important dates is a starting date,person name,1.8795288165390832e-12,0.67095137,0.13171465885107422,important dates starting date,person name,2.7894680928689246e-10,0.83287305,0.6914804495927217
193,http://conference#is_a_starting_date,http://sigkdd#Name_of_conference,conference-sigkdd,is a starting date,name of conference,1.1253517471925912e-07,0.4753209,0.05583160253230744,starting date,name conference,2.2603294069810542e-06,0.833908,0.7118268111027168,important dates is a starting date,conference name of conference,5.109089028063325e-12,0.6994725,0.12972876989479298,important dates starting date,conference name conference,3.775134544279098e-11,0.87697786,0.7242203465283144
194,http://conference#is_a_starting_date,http://sigkdd#Name_of_sponsor,conference-sigkdd,is a starting date,name of sponsor,1.1253517471925912e-07,0.47287408,0.054412853124244924,starting date,name sponsor,6.14421235332821e-06,0.79169536,0.68588195955708,important dates is a starting date,sponzor name of sponsor,1.3887943864964021e-11,0.69024956,0.12410926678507112,important dates starting date,sponzor name sponsor,7.582560427911907e-10,0.85584235,0.6814680120479552
195,http://conference#is_a_starting_date,http://sigkdd#Nation,conference-sigkdd,is a starting date,nation,3.059023205018258e-07,0.39313772,0.05390553319525573,starting date,nation,4.5399929762484854e-05,0.72985584,0.6556785863558189,important dates is a starting date,person nation,5.109089028063325e-12,0.6531046,0.13105614802489368,important dates starting date,person nation,2.7894680928689246e-10,0.8283275,0.6944574429142745
196,http://conference#is_a_starting_date,http://sigkdd#Price,conference-sigkdd,is a starting date,price,3.059023205018258e-07,0.3484542,0.04777869762258613,starting date,price,4.5399929762484854e-05,0.7079942,0.6360388487572721,important dates is a starting date,registration fee price,1.8795288165390832e-12,0.57820266,0.10367878746108833,important dates starting date,registration fee price,1.026187963170189e-10,0.7629039,0.540014502866261
197,http://conference#is_a_starting_date,http://sigkdd#Start_of_conference,conference-sigkdd,is a starting date,start of conference,1.1253517471925912e-07,0.48458,0.05768988745536202,starting date,start conference,0.00012340980408667956,0.8875876,0.7586822813249035,important dates is a starting date,conference start of conference,6.914400106940203e-13,0.70433646,0.13327857939170618,important dates starting date,conference start conference,2.7894680928689246e-10,0.8910262,0.7558885975632578
198,http://conference#is_an_abstract_submission_date,http://sigkdd#City_of_conference,conference-sigkdd,is an abstract submission date,city of conference,5.109089028063325e-12,0.6391738,0.2016033572870426,abstract submission date,city conference,2.061153622438558e-09,0.8291381,0.6761790943050193,important dates is an abstract submission date,conference city of conference,3.1391327920480296e-17,0.7624923,0.2894762821350303,important dates abstract submission date,conference city conference,4.658886145103398e-15,0.87084335,0.7068081938138392
199,http://conference#is_an_abstract_submission_date,http://sigkdd#Currency,conference-sigkdd,is an abstract submission date,currency,1.8795288165390832e-12,0.66471404,0.2841610116201209,abstract submission date,currency,7.582560427911907e-10,0.8181481,0.723353078510997,important dates is an abstract submission date,registration fee currency,8.533047625744066e-17,0.7654064,0.3190084994644803,important dates abstract submission date,registration fee currency,4.658886145103398e-15,0.8238274,0.5715127834264586
200,http://conference#is_an_abstract_submission_date,http://sigkdd#Date,conference-sigkdd,is an abstract submission date,date,5.109089028063325e-12,0.6561283,0.280490671012757,abstract submission date,date,2.061153622438558e-09,0.8252717,0.729651309500565,important dates is an abstract submission date,deadline date,8.533047625744066e-17,0.8254996,0.40737058837265705,important dates abstract submission date,deadline date,3.442477108469977e-14,0.93059474,0.817599157474648
201,http://conference#is_an_abstract_submission_date,http://sigkdd#E-mail,conference-sigkdd,is an abstract submission date,e mail,1.8795288165390832e-12,0.07422735,0.0036556802671467935,abstract submission date,e mail,7.582560427911907e-10,0.07117775,0.0060444118758923,important dates is an abstract submission date,person e mail,3.1391327920480296e-17,0.29310223,0.020760564021296887,important dates abstract submission date,person e mail,1.2664165549094176e-14,0.2843452,0.029432849161025388
202,http://conference#is_an_abstract_submission_date,http://sigkdd#End_of_conference,conference-sigkdd,is an abstract submission date,end of conference,5.109089028063325e-12,0.64796364,0.20445166179753876,abstract submission date,end conference,7.582560427911907e-10,0.81884444,0.6466660204976654,important dates is an abstract submission date,conference end of conference,3.1391327920480296e-17,0.770762,0.2932288324796137,important dates abstract submission date,conference end conference,1.713908431542013e-15,0.87160724,0.6890317367338988
203,http://conference#is_an_abstract_submission_date,http://sigkdd#Name,conference-sigkdd,is an abstract submission date,name,5.109089028063325e-12,0.6196647,0.2649027204760424,abstract submission date,name,7.582560427911907e-10,0.7017447,0.6204368270165407,important dates is an abstract submission date,person name,8.533047625744066e-17,0.80118626,0.3715063854763796,important dates abstract submission date,person name,3.442477108469977e-14,0.84990615,0.6898692867837477
204,http://conference#is_an_abstract_submission_date,http://sigkdd#Name_of_conference,conference-sigkdd,is an abstract submission date,name of conference,1.3887943864964021e-11,0.68034166,0.2117427529643297,abstract submission date,name conference,2.061153622438558e-09,0.8788287,0.7204544461269697,important dates is an abstract submission date,conference name of conference,8.533047625744066e-17,0.7951214,0.30104366566599183,important dates abstract submission date,conference name conference,4.658886145103398e-15,0.9045838,0.7426305853101086
205,http://conference#is_an_abstract_submission_date,http://sigkdd#Name_of_sponsor,conference-sigkdd,is an abstract submission date,name of sponsor,3.775134544279098e-11,0.6667686,0.20387517617449008,abstract submission date,name sponsor,5.602796437537268e-09,0.8230891,0.6816664842477894,important dates is an abstract submission date,sponzor name of sponsor,2.3195228302435696e-16,0.7937303,0.28657675228040524,important dates abstract submission date,sponzor name sponsor,3.442477108469977e-14,0.8752254,0.6928655770270884
206,http://conference#is_an_abstract_submission_date,http://sigkdd#Nation,conference-sigkdd,is an abstract submission date,nation,3.775134544279098e-11,0.6297868,0.2692298542084517,abstract submission date,nation,5.602796437537268e-09,0.757934,0.6701156942047487,important dates is an abstract submission date,person nation,2.3195228302435696e-16,0.7782948,0.3704650301223578,important dates abstract submission date,person nation,3.442477108469977e-14,0.84470767,0.7007792553282697
207,http://conference#is_an_abstract_submission_date,http://sigkdd#Price,conference-sigkdd,is an abstract submission date,price,1.8795288165390832e-12,0.609786,0.2606796436801336,abstract submission date,price,7.582560427911907e-10,0.7283374,0.6439483739681814,important dates is an abstract submission date,registration fee price,8.533047625744066e-17,0.73108804,0.30980010963019655,important dates abstract submission date,registration fee price,1.2664165549094176e-14,0.78141797,0.5442520806898066
208,http://conference#is_an_abstract_submission_date,http://sigkdd#Start_of_conference,conference-sigkdd,is an abstract submission date,start of conference,3.775134544279098e-11,0.6745066,0.21459340453539838,abstract submission date,start conference,4.139937718785167e-08,0.8822032,0.7527514050431112,important dates is an abstract submission date,conference start of conference,2.3195228302435696e-16,0.7887539,0.30415971239754463,important dates abstract submission date,conference start conference,9.357622968840175e-14,0.90038735,0.7596691893938411
209,http://conference#is_an_ending_date,http://sigkdd#City_of_conference,conference-sigkdd,is an ending date,city of conference,3.059023205018258e-07,0.5595519,0.1568854359483127,ending date,city conference,2.2603294069810542e-06,0.7534144,0.6180491285204814,important dates is an ending date,conference city of conference,5.109089028063325e-12,0.7223023,0.2533676360459586,important dates ending date,conference city conference,1.026187963170189e-10,0.83371437,0.6680297259649405
210,http://conference#is_an_ending_date,http://sigkdd#Currency,conference-sigkdd,is an ending date,currency,3.059023205018258e-07,0.55671597,0.21479292463533253,ending date,currency,1.670170079024566e-05,0.73710024,0.6594080103040473,important dates is an ending date,registration fee currency,1.8795288165390832e-12,0.7186502,0.2797912699952854,important dates ending date,registration fee currency,3.775134544279098e-11,0.792141,0.5468366303672729
211,http://conference#is_an_ending_date,http://sigkdd#Date,conference-sigkdd,is an ending date,date,2.2603294069810542e-06,0.59951884,0.2313071924602325,ending date,date,0.0009118819655545162,0.8945975,0.800304545152686,important dates is an ending date,deadline date,1.026187963170189e-10,0.7918577,0.3585583386402317,important dates ending date,deadline date,1.522997974471263e-08,0.93477935,0.8275869297593501
212,http://conference#is_an_ending_date,http://sigkdd#E-mail,conference-sigkdd,is an ending date,e mail,8.315287191035679e-07,0.067600355,0.003074443265443212,ending date,e mail,0.00033546262790251185,0.06692724,0.006054415976162949,important dates is an ending date,person e mail,1.3887943864964021e-11,0.2816353,0.019092127706286915,important dates ending date,person e mail,2.061153622438558e-09,0.27580157,0.02911147472676714
213,http://conference#is_an_ending_date,http://sigkdd#End_of_conference,conference-sigkdd,is an ending date,end of conference,3.059023205018258e-07,0.5917456,0.16504579824766363,ending date,end conference,0.00012340980408667956,0.82965714,0.6503572906810697,important dates is an ending date,conference end of conference,1.8795288165390832e-12,0.7447775,0.2623513909484299,important dates ending date,conference end conference,2.7894680928689246e-10,0.8642447,0.6846543652469288
214,http://conference#is_an_ending_date,http://sigkdd#Name,conference-sigkdd,is an ending date,name,8.315287191035679e-07,0.54160583,0.2089631163723423,ending date,name,0.00033546262790251185,0.660453,0.5908395867089078,important dates is an ending date,person name,1.3887943864964021e-11,0.75978833,0.32626189996934124,important dates ending date,person name,2.061153622438558e-09,0.82653487,0.6743642548618469
215,http://conference#is_an_ending_date,http://sigkdd#Name_of_conference,conference-sigkdd,is an ending date,name of conference,1.1253517471925912e-07,0.5972232,0.16646189342337245,ending date,name conference,6.14421235332821e-06,0.8019394,0.6715897986017992,important dates is an ending date,conference name of conference,1.3887943864964021e-11,0.7538401,0.2646249348442053,important dates ending date,conference name conference,2.7894680928689246e-10,0.8663996,0.7034538264226412
216,http://conference#is_an_ending_date,http://sigkdd#Name_of_sponsor,conference-sigkdd,is an ending date,name of sponsor,1.1253517471925912e-07,0.589476,0.16180375956423743,ending date,name sponsor,6.14421235332821e-06,0.7590018,0.6431342947327177,important dates is an ending date,sponzor name of sponsor,1.3887943864964021e-11,0.7591613,0.2549776540830195,important dates ending date,sponzor name sponsor,2.061153622438558e-09,0.84695184,0.6659031378922088
217,http://conference#is_an_ending_date,http://sigkdd#Nation,conference-sigkdd,is an ending date,nation,3.059023205018258e-07,0.5365015,0.2069937826316371,ending date,nation,4.5399929762484854e-05,0.6985598,0.6249298160682601,important dates is an ending date,person nation,1.3887943864964021e-11,0.7331964,0.32586013350895454,important dates ending date,person nation,2.061153622438558e-09,0.81800014,0.6779782468001526
218,http://conference#is_an_ending_date,http://sigkdd#Price,conference-sigkdd,is an ending date,price,3.059023205018258e-07,0.5294249,0.20426346594455994,ending date,price,0.00012340980408667956,0.6946444,0.6214270778303751,important dates is an ending date,registration fee price,5.109089028063325e-12,0.6916593,0.2745754777797933,important dates ending date,registration fee price,2.7894680928689246e-10,0.75864345,0.530127191678075
219,http://conference#is_an_ending_date,http://sigkdd#Start_of_conference,conference-sigkdd,is an ending date,start of conference,3.059023205018258e-07,0.59554195,0.1671471308722237,ending date,start conference,8.315287191035679e-07,0.83041185,0.6979788431364405,important dates is an ending date,conference start of conference,1.8795288165390832e-12,0.7507361,0.266699927099015,important dates ending date,conference start conference,3.775134544279098e-11,0.87224746,0.7250182735017996
0,http://edas#endDate,http://iasted#done_till,edas-iasted,end date,done till,0.0009118819655545162,0.7238754,0.5351085501127126,end date,done till,0.0009118819655545162,0.7238754,0.5351085501127126,conference end date,deadline done till,3.059023205018258e-07,0.8513029,0.6174868068941289,conference end date,deadline done till,3.059023205018258e-07,0.8513029,0.6174868068941289
1,http://edas#endDate,http://iasted#has_amount_of,edas-iasted,end date,has amount of,1.670170079024566e-05,0.564911,0.28846022181883507,end date,amount,0.0009118819655545162,0.6537623,0.5449228756098798,conference end date,money has amount of,1.1253517471925912e-07,0.704442,0.37558559525850177,conference end date,money amount,8.315287191035679e-07,0.7702099,0.595364882079895
2,http://edas#endDate,http://iasted#is_dated_on,edas-iasted,end date,is dated on,0.0009118819655545162,0.6078603,0.29055775392411404,end date,dated,0.006737946999085467,0.61312693,0.5110525950967898,conference end date,activity is dated on,4.139937718785167e-08,0.7540542,0.3843424441761333,conference end date,activity dated,3.059023205018258e-07,0.830333,0.6258343350503948
3,http://edas#hasBiography,http://iasted#done_till,edas-iasted,has biography,done till,6.14421235332821e-06,0.67962486,0.47514048179645635,biography,done till,0.00012340980408667956,0.66406155,0.5610600177324802,person has biography,deadline done till,1.522997974471263e-08,0.8029613,0.5730351198278527,person biography,deadline done till,3.059023205018258e-07,0.81356007,0.645055015892456
4,http://edas#hasBiography,http://iasted#has_amount_of,edas-iasted,has biography,has amount of,0.00033546262790251185,0.7507753,0.4476278504980269,biography,amount,0.00033546262790251185,0.69127846,0.6912784512875746,person has biography,money has amount of,8.315287191035679e-07,0.824675,0.5227540729545125,person biography,money amount,8.315287191035679e-07,0.8053923,0.7117645928898553
5,http://edas#hasBiography,http://iasted#is_dated_on,edas-iasted,has biography,is dated on,1.670170079024566e-05,0.598068,0.29463819717090284,biography,dated,0.00033546262790251185,0.6257383,0.6257383192215106,person has biography,activity is dated on,5.602796437537268e-09,0.7589648,0.40588031179639067,person biography,activity dated,3.059023205018258e-07,0.85413533,0.7124729831566199
6,http://edas#hasCity,http://iasted#done_till,edas-iasted,has city,done till,0.0009118819655545162,0.6503058,0.4496585930949069,city,done till,0.00033546262790251185,0.56843954,0.4802697668923445,contact information has city,deadline done till,7.582560427911907e-10,0.82657045,0.5678122945937621,contact information city,deadline done till,1.522997974471263e-08,0.82104343,0.6128234235294053
7,http://edas#hasCity,http://iasted#has_amount_of,edas-iasted,has city,has amount of,0.00033546262790251185,0.7703136,0.4417444663504021,city,amount,0.0024787521766663585,0.58539927,0.5853992491440094,contact information has city,money has amount of,2.7894680928689246e-10,0.8350619,0.5629259233037103,contact information city,money amount,1.522997974471263e-08,0.82670647,0.6877618227101302
8,http://edas#hasCity,http://iasted#is_dated_on,edas-iasted,has city,is dated on,0.00012340980408667956,0.5996021,0.28168479781879363,city,dated,0.01831563888873418,0.43458635,0.43458635323856804,contact information has city,activity is dated on,7.582560427911907e-10,0.77338636,0.42424876730551436,contact information city,activity dated,1.522997974471263e-08,0.8409304,0.6651970926397527
9,http://edas#hasCostAmount,http://iasted#done_till,edas-iasted,has cost amount,done till,2.2603294069810542e-06,0.7098681,0.4719267475126238,cost amount,done till,0.00012340980408667956,0.6566218,0.5072860460437919,sponsorship has cost amount,deadline done till,1.026187963170189e-10,0.80604,0.5459108014402801,sponsorship cost amount,deadline done till,2.061153622438558e-09,0.791308,0.5880150301870616
10,http://edas#hasCostAmount,http://iasted#has_amount_of,edas-iasted,has cost amount,has amount of,0.00033546262790251185,0.82013035,0.5516309796011768,cost amount,amount,0.006737946999085467,0.90296507,0.8153458634585334,sponsorship has cost amount,money has amount of,4.139937718785167e-08,0.88049364,0.5979586342428322,sponsorship cost amount,money amount,8.315287191035679e-07,0.92596364,0.7906712570996959
11,http://edas#hasCostAmount,http://iasted#is_dated_on,edas-iasted,has cost amount,is dated on,4.5399929762484854e-05,0.6074504,0.3031335596107698,cost amount,dated,4.5399929762484854e-05,0.52186745,0.4712280760648703,sponsorship has cost amount,activity is dated on,7.582560427911907e-10,0.73893434,0.39313355041646575,sponsorship cost amount,activity dated,7.582560427911907e-10,0.7961537,0.6117086993812446
12,http://edas#hasCostCurrency,http://iasted#done_till,edas-iasted,has cost currency,done till,3.059023205018258e-07,0.7226806,0.46978100761385794,cost currency,done till,1.670170079024566e-05,0.6766153,0.5038302162477538,sponsorship has cost currency,deadline done till,1.3887943864964021e-11,0.8145863,0.5468050694184144,sponsorship cost currency,deadline done till,2.7894680928689246e-10,0.80095285,0.5853414641770895
13,http://edas#hasCostCurrency,http://iasted#has_amount_of,edas-iasted,has cost currency,has amount of,6.14421235332821e-06,0.78740996,0.500485247289015,cost currency,amount,1.670170079024566e-05,0.80777985,0.704621386314445,sponsorship has cost currency,money has amount of,7.582560427911907e-10,0.8577456,0.5593355015274201,sponsorship cost currency,money amount,2.061153622438558e-09,0.89072204,0.7289578372220392
14,http://edas#hasCostCurrency,http://iasted#is_dated_on,edas-iasted,has cost currency,is dated on,2.2603294069810542e-06,0.6265304,0.30943092244053866,cost currency,dated,1.670170079024566e-05,0.55713814,0.4859881692765764,sponsorship has cost currency,activity is dated on,3.775134544279098e-11,0.7515895,0.3992430622513635,sponsorship cost currency,activity dated,2.7894680928689246e-10,0.81855714,0.624416469616503
15,http://edas#hasEmail,http://iasted#done_till,edas-iasted,has email,done till,0.0009118819655545162,0.6744645,0.4563236503958853,email,done till,0.0024787521766663585,0.59166026,0.49988880404805636,contact information has email,deadline done till,2.7894680928689246e-10,0.82427984,0.5752185178399613,contact information email,deadline done till,1.522997974471263e-08,0.80337834,0.6255818471692508
16,http://edas#hasEmail,http://iasted#has_amount_of,edas-iasted,has email,has amount of,0.00033546262790251185,0.72722363,0.4170402184012116,email,amount,0.006737946999085467,0.60504204,0.6050420130558701,contact information has email,money has amount of,1.026187963170189e-10,0.7942564,0.5154500443438257,contact information email,money amount,2.061153622438558e-09,0.7943546,0.6944480019503044
17,http://edas#hasEmail,http://iasted#is_dated_on,edas-iasted,has email,is dated on,0.00012340980408667956,0.6084367,0.28601236076079956,email,dated,0.006737946999085467,0.5565129,0.5565128630514607,contact information has email,activity is dated on,7.582560427911907e-10,0.75778174,0.41877130069109,contact information email,activity dated,5.602796437537268e-09,0.84332895,0.6994016781466544
18,http://edas#hasEmail,http://iasted#done_till,edas-iasted,has email,done till,0.0009118819655545162,0.6744645,0.4563236503958853,email,done till,0.0024787521766663585,0.59166026,0.49988880404805636,person has email,deadline done till,2.2603294069810542e-06,0.8036125,0.5568877302869183,person email,deadline done till,6.14421235332821e-06,0.7959457,0.612069879117279
19,http://edas#hasEmail,http://iasted#has_amount_of,edas-iasted,has email,has amount of,0.00033546262790251185,0.72722363,0.4170402184012116,email,amount,0.006737946999085467,0.60504204,0.6050420130558701,person has email,money has amount of,8.315287191035679e-07,0.81393117,0.5045399626309284,person email,money amount,1.670170079024566e-05,0.784104,0.6779181285173858
20,http://edas#hasEmail,http://iasted#is_dated_on,edas-iasted,has email,is dated on,0.00012340980408667956,0.6084367,0.28601236076079956,email,dated,0.006737946999085467,0.5565129,0.5565128630514607,person has email,activity is dated on,4.139937718785167e-08,0.76455474,0.38843300282767823,person email,activity dated,2.2603294069810542e-06,0.8247389,0.6719077059962748
21,http://edas#hasEndDateTime,http://iasted#done_till,edas-iasted,has end date time,done till,6.14421235332821e-06,0.82341886,0.5381817287902442,end date time,done till,0.00033546262790251185,0.7847013,0.568730221280314,conference event has end date time,deadline done till,1.3887943864964021e-11,0.8867558,0.6039747720765398,conference event end date time,deadline done till,7.582560427911907e-10,0.8723793,0.6336276011777587
22,http://edas#hasEndDateTime,http://iasted#has_amount_of,edas-iasted,has end date time,has amount of,1.670170079024566e-05,0.76491946,0.43717991253241845,end date time,amount,6.14421235332821e-06,0.7332308,0.6035404778926649,conference event has end date time,money has amount of,3.775134544279098e-11,0.8220119,0.4819253215488009,conference event end date time,money amount,3.775134544279098e-11,0.818052,0.6361613126544011
23,http://edas#hasEndDateTime,http://iasted#is_dated_on,edas-iasted,has end date time,is dated on,1.670170079024566e-05,0.7026748,0.3356890746921204,end date time,dated,0.00012340980408667956,0.62939095,0.5180673562710565,conference event has end date time,activity is dated on,1.3887943864964021e-11,0.8090811,0.4187620993887435,conference event end date time,activity dated,2.7894680928689246e-10,0.84357446,0.6423565797965263
24,http://edas#hasFirstName,http://iasted#done_till,edas-iasted,has first name,done till,2.2603294069810542e-06,0.72765404,0.5017416481448885,first name,done till,0.00012340980408667956,0.720623,0.5503020592355279,person has first name,deadline done till,1.522997974471263e-08,0.81128675,0.559374567857712,person first name,deadline done till,3.059023205018258e-07,0.81854427,0.6048672093751524
25,http://edas#hasFirstName,http://iasted#has_amount_of,edas-iasted,has first name,has amount of,0.00012340980408667956,0.7604417,0.46617998085617335,first name,amount,0.00012340980408667956,0.70556253,0.6318033855100511,person has first name,money has amount of,3.059023205018258e-07,0.82589555,0.5228828477121419,person first name,money amount,8.315287191035679e-07,0.7992775,0.6635818757916407
26,http://edas#hasFirstName,http://iasted#is_dated_on,edas-iasted,has first name,is dated on,1.670170079024566e-05,0.6487707,0.32906235680384793,first name,dated,0.00012340980408667956,0.6192957,0.5545549123079082,person has first name,activity is dated on,5.602796437537268e-09,0.77690506,0.41232972037921234,person first name,activity dated,8.315287191035679e-07,0.8292434,0.6525507419335858
27,http://edas#hasLastName,http://iasted#done_till,edas-iasted,has last name,done till,6.14421235332821e-06,0.74208647,0.5158957997864089,last name,done till,0.00033546262790251185,0.74575686,0.5737515844779559,person has last name,deadline done till,4.139937718785167e-08,0.82040274,0.5711683015138961,person last name,deadline done till,8.315287191035679e-07,0.83489317,0.621930537157754
28,http://edas#hasLastName,http://iasted#has_amount_of,edas-iasted,has last name,has amount of,0.00033546262790251185,0.75673467,0.45775328467166787,last name,amount,0.0009118819655545162,0.6885104,0.6003701097549955,person has last name,money has amount of,8.315287191035679e-07,0.82455516,0.5158038609949098,person last name,money amount,2.2603294069810542e-06,0.79125476,0.6390535665484997
29,http://edas#hasLastName,http://iasted#is_dated_on,edas-iasted,has last name,is dated on,0.00012340980408667956,0.66140383,0.3376775760650511,last name,dated,0.0009118819655545162,0.6268727,0.5466230374153885,person has last name,activity is dated on,4.139937718785167e-08,0.7859613,0.4203999597807322,person last name,activity dated,8.315287191035679e-07,0.8301544,0.6460518070512642
30,http://edas#hasName,http://iasted#done_till,edas-iasted,has name,done till,0.00033546262790251185,0.62159204,0.4455175989933478,name,done till,0.00033546262790251185,0.5632362,0.4758735443441234,conference has name,deadline done till,1.1253517471925912e-07,0.77292687,0.5428339099963441,conference name,deadline done till,3.059023205018258e-07,0.7836988,0.5890003212577133
31,http://edas#hasName,http://iasted#has_amount_of,edas-iasted,has name,has amount of,0.00033546262790251185,0.73911947,0.431438076493748,name,amount,0.006737946999085467,0.6003761,0.6003761216394128,conference has name,money has amount of,3.059023205018258e-07,0.8187107,0.5033777317169117,conference name,money amount,1.670170079024566e-05,0.78784776,0.6583930646049183
32,http://edas#hasName,http://iasted#is_dated_on,edas-iasted,has name,is dated on,0.00033546262790251185,0.5818119,0.2741566009230433,name,dated,0.049787068367863944,0.50558966,0.5055896520991261,conference has name,activity is dated on,4.139937718785167e-08,0.7430205,0.3770702988534311,conference name,activity dated,2.2603294069810542e-06,0.8158098,0.6547237593904217
33,http://edas#hasPhone,http://iasted#done_till,edas-iasted,has phone,done till,0.00012340980408667956,0.6740467,0.4741097976281325,phone,done till,0.0009118819655545162,0.6179003,0.522058796005485,contact information has phone,deadline done till,1.026187963170189e-10,0.8256667,0.5830459840750307,contact information phone,deadline done till,2.061153622438558e-09,0.81379956,0.6348425761332555
